name1,name2,sub,
淡江大學,資訊傳播學系,國、英、數B、社*,
淡江大學,教育科技學系,國、英、社,
淡江大學,教育與未來設計學系,國、英,
淡江大學,英文學系,英,
淡江大學,英文學系全英文學士班,英,
淡江大學,法國語文學系,國、英,
淡江大學,西班牙語文學系,國、英、社*,
淡江大學,日本語文學系,國、英、社,
淡江大學,俄國語文學系,國、英,
淡江大學,財務金融學系,國、英、數B、社*,
淡江大學,財務金融學系全球財務管理全英語學士班,國、英、數B,
淡江大學,產業機暨學系,國、英、數B,
淡江大學,國際企業學系經貿管理組,國、英、數B,
淡江大學,國際企業學系國際商學全英語組,國、英、數B,
淡江大學,風險管理與保險學系,國、英、數B、社*,
淡江大學,經濟學系,國、英、數B、社*,
淡江大學,會計學系,國、英、數B、社*,
淡江大學,企業管理學系,國、英、數B、社*,
淡江大學,統計學系,國、英、數B,
淡江大學,資訊管理學系,國、英、數B,
淡江大學,運輸管理學系,國、英、數B、社*,
淡江大學,公共行政學系,國、英、社*,
淡江大學,管理科學學系(大數據資料分析應用組),國、英、數B、社*,
淡江大學,管理科學學系(企業經營與行銷流通組),國、英、數B、社*,
淡江大學,外交與國際關係學系全英語學士班,國、英、社,
淡江大學,國際觀光管理學系全英語學士班(海外實習組),英,
淡江大學,國際觀光管理學系全英與學士班(全球跨域組),英、社,
淡江大學,全球政治經濟學系全英語學士班,國、英、社*,
淡江大學,理學院尖端材料科學學士學位學程,英、數A、自,
淡江大學,數學學系數學組,英*、數A、自*,
淡江大學,數學學系資料科學與數理統計組,英*、數A、自*,
淡江大學,化學學系化學與生物化學組,英*、數A*、自,
淡江大學,化學學系材料化學組,英*、數A*、自,
淡江大學,物理學系光電物理組,英、數A、自,
淡江大學,物理學系應用物理組,英、數A、自,
淡江大學,建築學系,國、英、數B、數A,
淡江大學,土木工程學系,國*、英*、數A、自,
淡江大學,資訊工程學系,英*、數A、自*,
淡江大學,資訊工程學系全英語學士班,英、數B,
淡江大學,機械與機電工程學系光電機整合組,國、英、數A、數B、自*,
淡江大學,機械與機電工程學系精密機械組,國、英、數A、數B、自*,
淡江大學,人工智慧學系,國、英、數A、數B、自,
淡江大學,電機工程學系電機資訊組,國、英、數A、數B、自,
淡江大學,電機工程學系電機通訊組,國、英、數A、數B、自,
淡江大學,電機工程學系電機與系統組,國、英、數A、數B、自,
淡江大學,化學工程與材料工程學系,英、數A、自,
淡江大學,航空太空工程學系,英、數A、自,
淡江大學,水資源及環境工程學系水資源工程組,國、數A、自,
淡江大學,水資源及環境工程學系環境工程組,國、數A、自,
淡江大學,德國語文學系,國、英、社,
華梵大學,智慧生活科技學系大數據與管理組,國、*英、*數B,
華梵大學,智慧生活科技學系智慧產品開發組,國、*英、*數B,
華梵大學,智慧生活設計學系空間設計組,國,
華梵大學,智慧生活設計學系創意產品與汽車設計組,國,
華梵大學,攝影與VR設計學系VR與互動媒體組,國,
華梵大學,攝影與VR設計學系攝影與科技藝術組,國,
華梵大學,佛教藝術學系,國,
華梵大學,美術與文創學系文創設計組,國、*英、*社,
華梵大學,美術與文創學系美術創作組,國、英、社、素描、彩繪技法、水墨書畫,
開南大學,企業與創業管理學系,社,
開南大學,國際企業學系,社,
開南大學,商學院國際榮譽學士學位學程,英,
開南大學,國際物流與運輸管理學系,社,
開南大學,空運管理學系,英,
開南大學,觀光與餐飲旅館學系,國,
開南大學,休閒事業管理學系,社,
開南大學,資訊管理學系,國,
開南大學,資訊傳播學系,社,
開南大學,電影與創意媒體學系,社,
開南大學,法律學系,社,
開南大學,應用日語學系,英,
開南大學,應用英語學系,英,
開南大學,保健營養學系,自,
開南大學,健康產業管理學系,英,
慈濟大學,醫學系,國、英、數A、自,
慈濟大學,醫學檢驗生物技術學系,國*、英、數A*、自,
慈濟大學,公共衛生學系,國、英、數A,
慈濟大學,護理學系,國、英、自,
慈濟大學,醫學資訊學系,國、英、數B,
慈濟大學,物理治療學系,英、數A、自、英聽,
慈濟大學,生命科學系,英、數A*、自,
慈濟大學,分子生物暨人類遺傳學系,國*、英*、自,
慈濟大學,傳播學系,國、社,
慈濟大學,兒童發展與家庭教育學系,國、英*、社*,
慈濟大學,社會工作學系,國、英、社,
慈濟大學,人類發展與心理學系,國、英*、社*,
慈濟大學,東方語文學系中文組,國,
慈濟大學,東方語文學系日文組,國,
慈濟大學,英美語文學系,英,
慈濟大學,"	
國際服務產業管理學士學位學程",國*、英,
慈濟大學,"	
醫學系(公費生)",國、英、數A、自,
義守大學,電機工程學系,國、數A,
義守大學,電子工程學系,國、數A,
義守大學,資訊工程學系資訊工程組,國、英、數A,
義守大學,資訊工程學系資訊應用組,國*、英、數B,
義守大學,"	
智慧網路科技學系智慧軟體應用組",國、英*、數B,
義守大學,智慧網路科技學系智慧網通科技組,國、數A、自*,
義守大學,機械與自動化工程學系,國*、英*、數A,
義守大學,化學工程學系,國*、英*、數A,
義守大學,土木工程學系,國*、英*、數A,
義守大學,材料科學與工程學系,國、數A,
義守大學,資料科學與大數據分析學系,國*、英*、數A,
義守大學,生物醫學工程學系,國*、英*、自,
義守大學,智慧科技英語學士學位學程,國*、英*、數A,
義守大學,工業管理學系,國、英,
義守大學,資訊管理學系,國、英*,
義守大學,企業管理學系,國、 英,
義守大學,財務金融管理學系,國、英,
義守大學,會計學系財稅規劃組,國、英,
義守大學,會計學系管理應用組,國、英*、社*,
義守大學,國際商務學系,國*、英,
義守大學,公共政策與管理學系,國*、英*、社,
義守大學,醫務管理學系,國、英、社*,
義守大學,健康管理學系,國、英、社*,
義守大學,餐旅管理學系,國、英、社*,
義守大學,休閒事業管理學系,國、英、社*,
義守大學,觀光學系,國、英、社,
義守大學,廚藝學系,國*、英、社*,
義守大學,國際企業經營學系(國際學院),英,
義守大學,國際財務金融學系(國際學院),英,
義守大學,國際觀光餐旅學系(國際學院),英,
義守大學,"	
國際傳媒與娛樂管理學系(國際學院)",英,
義守大學,應用英語學系,國*、英,
義守大學,應用日語學系,國、英,
義守大學,大眾傳播學系,國、英、社,
義守大學,創意商品設計學系,國、英,
義守大學,"	
電影與電視學系編導製片組",國*、英、社,
義守大學,"	
電影與電視學系影視技術組",國、英,
義守大學,"	
數位多媒體設計學系",國、英、社*,
義守大學,"	
生物科技學系生物醫藥組",英、自,
義守大學,生物科技學系食品生技組,國、英、自,
義守大學,營養學系臨床營養組,國、英、自,
義守大學,營養學系食品營養組,國*、英、社*、自,
義守大學,護理學系,國*、英、自,
義守大學,醫學影像暨放射科學系,國*、英、數A、自,
義守大學,物理治療學系,國*、英、數A*、自,
義守大學,"	
職能治療學系",國*、英、數A*、自,
義守大學,醫學檢驗技術學系,國*、英、數A、數B、自,
義守大學,醫學系(公費生),國、英、數A、自,
實踐大學,食品營養與保健生技學系(臺北校區),國、英、自,
實踐大學,社會工作學系(臺北校區),國、社,
實踐大學,家庭研究與兒童發展學系(臺北校區),國、英、社,
實踐大學,餐飲管理學系廚藝組(臺北校區),國、英,
實踐大學,餐飲管理學系餐旅組(臺北校區),國、英、數B,
實踐大學,服裝設計學系(臺北校區),國、英、數B、社,
實踐大學,媒體傳達設計學系數位3D動畫設計組(臺北校區),國、英、數B,
實踐大學,媒體傳達設計學系創意媒體設計組(臺北校區),國、英、數B,
實踐大學,工業產品設計學系(臺北校區),國、英、數B,
實踐大學,建築設計學系A組(臺北校區),國、英、社,
實踐大學,建築設計學系B組(臺北校區),國、英、自,
實踐大學,會計學系(臺北校區),國、英、社,
實踐大學,國際經營與貿易學系(臺北校區),國、英、社*,
實踐大學,企業管理學系(臺北校區),國、英,
實踐大學,財務金融學系(臺北校區),國、英,
實踐大學,風險管理與保險學系(臺北校區),國、英、社,
實踐大學,應用外語學系(臺北校區),國、英,
實踐大學,資訊科技與管理學系(臺北校區),國、英、社,
實踐大學,國際企業英語學士學位學程(臺北校區),國*、英,
實踐大學,智慧服務管理英語學士學位學程(臺北校區),國*、英,
實踐大學,行銷管理學系創客企劃組(高雄校區),國,
實踐大學,行銷管理學系電商百貨管理組(高雄校區),社,
實踐大學,行銷管理學系數位行銷與市調組(高雄校區),國、數B,
實踐大學,會計暨稅務學系洗錢防制組(高雄校區),國,
實踐大學,會計暨稅務學系企業治理組(高雄校區),英,
實踐大學,會計暨稅務學系財富管理組(高雄校區),自,
實踐大學,會計暨稅務學系會計AI組(高雄校區),數B,
實踐大學,國際貿易學系商務英文組(高雄校區),英,
實踐大學,國際貿易學系外匯金融組(高雄校區),社,
實踐大學,國際貿易學系跨境會展組(高雄校區),國,
實踐大學,國際貿易學系數位電商經營組(高雄校區),自,
實踐大學,國際企業管理學系東南亞商務組(高雄校區),國,
實踐大學,國際企業管理學系日韓商務組(高雄校區),國、英,
實踐大學,國際企業管理學系兩岸工商管理組(高雄校區),社,
實踐大學,國際企業管理學系德國商務組(高雄校區),英,
實踐大學,金融管理學系數位金融組(高雄校區),英,
實踐大學,金融管理學系金融實務組(高雄校區),國,
實踐大學,金融管理學系金融商品組(高雄校區),自,
實踐大學,金融管理學系投資分析組(高雄校區),自,
實踐大學,資訊管理學系人工智慧商務應用組(高雄校區),國,
實踐大學,資訊管理學系智慧商務組(高雄校區),社,
實踐大學,資訊管理學系物聯網應用組高雄校區),自,
實踐大學,資訊科技與通訊學系App設計組(高雄校區),自,
實踐大學,資訊科技與通訊學系智慧機器人組(高雄校區),數B,
實踐大學,資訊科技與通訊學系無人機應用設計組(高雄校區),國、自,
實踐大學,資訊科技與通訊學系人工智慧應用設計組(高雄校區),國、數B,
實踐大學,資訊模擬與設計學系數位3D動畫設計組(高雄校區),社,
實踐大學,資訊模擬與設計學系互動遊戲設計組(高雄校區),國,
實踐大學,資訊模擬與設計學系AR/VR體感科技組(高雄校區),英,
實踐大學,電腦動畫學士學位學程3D組(高雄校區),英,
實踐大學,電腦動畫學士2D3D雙修組(高雄校區),國,
實踐大學,服飾設計與經營學系服裝與配件設計組(高雄校區),社,
實踐大學,服飾設計與經營學系品牌經營與行銷組(高雄校區),國,
實踐大學,時尚設計學系藝術創作設計組(高雄校區),國,
實踐大學,觀光管理學系旅館會展經營組(高雄校區),國,
實踐大學,觀光管理學系旅運事業經營組(高雄校區),英,
實踐大學,觀光管理學系自然旅遊與文創觀光規劃組(高雄校區),數B,
實踐大學,休閒產業管理學系休閒文創規劃組(高雄校區),國,
實踐大學,休閒產業管理學系遊憩運動企劃組(高雄校區),自,
實踐大學,休閒產業管理學系精品咖啡烘焙經營組(高雄校區),社,
實踐大學,應用英語學系(高雄校區),英,
實踐大學,應用英語學系英日雙語組(高雄校區),國,
實踐大學,應用英語學系國際商務組(高雄校區),社,
實踐大學,應用英語學系英語教學組(高雄校區),國、英,
實踐大學,應用中文學系文創設計組(高雄校區),國、社,
實踐大學,應用中文學系劇本創作組(高雄校區),國,
實踐大學,應用中文學系文化傳播組(高雄校區),社,
實踐大學,應用日文學系(高雄校區),國、英,
實踐大學,應用日文學系商務組(高雄校區),國、社,
實踐大學,應用日文學系翻譯組(高雄校區),國,
實踐大學,應用日文學系實習組(高雄校區),社,
實踐大學,音樂學系(臺北校區),主修、樂理,
實踐大學,資訊模擬與設計學系遊戲美術設計組(高雄校區),國,
實踐大學,電腦動畫學士學位2D組(高雄校區),國,
實踐大學,服飾設計與經營學系藝術創作設計組(高雄校區),國,
實踐大學,時尚設計學系整體造型設計組(高雄校區),國,
實踐大學,時尚設計學系視覺影像設計組(高雄校區),國,
實踐大學,觀光管理學系新創旅遊與運動觀光規劃組(高雄校區),國,
臺北市立大學,教育學系,國、英、數B*、社*,
臺北市立大學,特殊教育學系,國、英、社,
臺北市立大學,幼兒教育學系,國、英、社,
臺北市立大學,心理與諮商學系,國、英、數B,
臺北市立大學,學習與媒材設計學系,國、英、數B、社,
臺北市立大學,中國語文學系,國、英、社,
臺北市立大學,英語教學系,國、英、數B、英聽,
臺北市立大學,英語教學系(公費生甲組),國、英、數B、英聽,
臺北市立大學,英語教學系(公費生乙組),國、英、數B、英聽,
臺北市立大學,社會暨公共事務學系,國、英、社,
臺北市立大學,歷史與地理學系,國、英、數B、社,
臺北市立大學,地球環境暨生物資源學系,國、英、數A*、自,
臺北市立大學,應用物理暨化學系電子物理組,英、數A、自,
臺北市立大學,應用物理暨化學系應用化學組,英、數A、自,
臺北市立大學,數學系,英*、數A、自,
臺北市立大學,資訊科學系,國、英、數A,
臺北市立大學,城市發展學系,國、英、社、英聽,
臺北市立大學,都會產業經營與行銷學系,國、英、數B,
臺北市立大學,衛生福利學系,英、數A、自*,
臺北市立大學,音樂學系,國、英、主修、副修、樂理、視唱、聽寫,
臺北市立大學,音樂學系(公費生),國、英、主修、副修、樂理、視唱、聽寫,
臺北市立大學,視覺藝術學系,國、英、素描、彩繪技法、創意表現,
臺北市立大學,體育學系,國、英、體育,
臺北市立大學,休閒體育管理學系,國、社、英聽,
臺北市立大學,運動健康科學系,國、英、自、體育,
中山醫學大學,醫學系,國、英、數A、自,
中山醫學大學,牙醫學系,國、英、數A、自,
中山醫學大學,物理治療學系,國、英、社、自,
中山醫學大學,職能治療學系,國、英、數A、自,
中山醫學大學,語言治療與聽力學系語言治療組,國、英、數A、自,
中山醫學大學,語言治療與聽力學系聽力組,國、英、數A、自,
中山醫學大學,生物醫學科學學系,國、英、數A、數B、自,
中山醫學大學,視光學系,英、自,
中山醫學大學,醫學影像暨放射科學系,國、英、數A、自,
中山醫學大學,心理學系,國、英、數A,
中山醫學大學,營養學系,國、英、自,
中山醫學大學,職業安全衛生學系,國、英、數A、自,
中山醫學大學,醫學應用化學系,國、數A、自,
中山醫學大學,健康產業科技管理學系,英、數A、自,
中山醫學大學,護理學系,國、英、數A、自,
中山醫學大學,醫學檢驗暨生物技術學系,英、自,
中山醫學大學,應用外國語言學系,國、英,
中山醫學大學,公共衛生學系,國、英、數A、自,
中山醫學大學,醫學社會暨社會工作學系,國、英、數B、社,
中山醫學大學,醫學資訊學系,國、英、數A、自,
中山醫學大學,醫療產業科技管理學系,英、數B,
中原大學,應用數學系,英、數A,
中原大學,物理學系物理組,英、數A、自,
中原大學,物理學系光電與材料科學組,英、數A、自,
中原大學,化學系化學組,英、數A、自,
中原大學,化學系材料化學組,英、數A、自,
中原大學,心理學系,國、英、數A、自,
中原大學,生物科技學系,英、自,
中原大學,化學工程學系旅能製程組,英、數A、自,
中原大學,化學工程學系生化工程組,英、數A、自,
中原大學,化學工程學系材料工程組,英、數A、自,
中原大學,土木工程學系,*國、數A,
中原大學,機械工程學系,*國、*英、數A、自,
中原大學,生物醫學工程學系,英、數A、自,
中原大學,環境工程學系,*國、英、*自,
中原大學,電機資訊學院學士班,英、數A,
中原大學,工業與系統工程學系工程組,國、*數A,
中原大學,工業與系統工程學系管理組,國、*英,
中原大學,電子工程學系,英、數A、自,
中原大學,資訊工程學系,*國、英、*數A、*自,
中原大學,電機工程學系,英、數A,
中原大學,中原大學美國威大密爾瓦基分校電機與資訊工程雙學士學位學程,英、數A,
中原大學,電機資訊學院智慧運算與大數據學士班,*國、英、*數A、*自,
中原大學,企業管理學系服務業管理組,國、英,
中原大學,企業管理學系高科技業管理組,國、數B,
中原大學,企業管理學系工商管理組經營管理班,國、英,
中原大學,企業管理學系工商管理組永續發展班,國、社,
中原大學,國際經營與貿易學系,國、英、社,
中原大學,會計學系,國、英、數B、社,
中原大學,資訊管理學系,國、數B、數A,
中原大學,財務金融學系,國、英、數B、社,
中原大學,中原大學與美國天普大學商學管理雙學士學位學程,國、英,
中原大學,財經法律學系,國、英、社,
中原大學,建築學系,*國、英、*數A,
中原大學,室內設計學系,國、英、*社,
中原大學,商業設計學系商業設計組,*國、英,
中原大學,商業設計學系商業設計組乙類,*國、*英、自,
中原大學,地景建築學系,國、英、數A、數B,
中原大學,特殊教育學系,國、英、數B,
中原大學,應用外國語文學系,國、英,
中原大學,應用華語文學系,國、英,
中原大學,商業設計學系產品設計組甲類,彩繪技法、創意表現,
中國醫藥大學,牙醫學系,國、英、數A、自,
中國醫藥大學,醫學系,國、數A、社、自、英聽,
中國醫藥大學,中醫學系甲組,國、英、數A、自,
中國醫藥大學,中醫學系乙組,國、英、數A、自,
中國醫藥大學,藥學系,國、英、數A、自,
中國醫藥大學,護理學系,國、英、自,
中國醫藥大學,醫學檢驗生物技術學系,國、英、自,
中國醫藥大學,營養學系,國、英、自,
中國醫藥大學,物理治療學系,國、*英、數A、自,
中國醫藥大學,生物科技學系,國、英、自,
中國醫藥大學,運動醫學系,國、英、自,
中國醫藥大學,中國藥學暨中藥資源學系,國、英、自,
中國醫藥大學,藥用化妝品學系,英、數A、自,
中國醫藥大學,生物醫學影像暨放射科學學系,英、數B、自,
中國醫藥大學,公共衛生學院大一不分系,國、英、自,
中國醫藥大學,生物醫學工程學系,英、數A、自,
中華大學,電機工程學系,數A,
中華大學,資訊工程學系資訊工程組,數A,
中華大學,資訊工程學系智慧軟體設計組,數A,
中華大學,資訊工程學系資訊應用組,數B,
中華大學,資訊工程學系人工智慧組,數A,
中華大學,機械工程學系智慧自動化組,數A,
中華大學,機械工程學系智慧機械組,數A,
中華大學,機械工程學系航空技術組,數A,
中華大學,光電與材料工程學系（人工智慧應用組）,社,
中華大學,光電與材料工程學系（生醫光電組）,國、自,
中華大學,光電與材料工程學系（材料應用組）,自,
中華大學,工業管理學系（甲組）,國、英、自,
中華大學,工業管理學系（乙組）,國、英、社,
中華大學,資訊管理學系（資訊系統設計組）,英,
中華大學,資訊管理學系（資訊管理應用組）,國,
中華大學,資訊管理學系（智慧商務組）,社,
中華大學,企業管理學系企業管理組,社,
中華大學,企業管理學系智慧運輸與物流組,社,
中華大學,財務管理學系財務金融管理組,英、數B、社,
中華大學,財務管理學系金融資訊管理組,國、數B、社,
中華大學,財務管理學系會計資訊與稅務組,國、英、數B,
中華大學,建築與都市計畫學系（第一類組）,國,
中華大學,建築與都市計畫學系（第二類組）,數A、數B、自,
中華大學,景觀建築學系景觀設計組,國,
中華大學,景觀建築學系產品設計組,國,
中華大學,土木工程學系,數A,
中華大學,行政管理學系,社,
中華大學,應用日語學系（商務觀光組）,社,
中華大學,應用日語學系（語文翻譯組）,國,
中華大學,餐旅管理學系,國,
中華大學,觀光與會展活動學系會展與活動管理組,國,
中華大學,觀光與會展活動學系旅遊與休閒管理組,國,
中華大學,英國西英格蘭大學企業管理雙學士學位學程,英、數B,
中華大學,國際觀光與酒店管理雙學士學位學程,英、英聽,
中華大學,中華大學美國舊金山州立大學資訊管理與決策科學學士學位學程,英,
元智大學,管理學院學士班(主修：企業管理),國、英、數B,
元智大學,管理學院學士班(主修：財務金融),國、英、數B,
元智大學,管理學院學士班(主修：國際企業),國、英、數B,
元智大學,管理學院學士班(主修：會計),國、英、數B,
元智大學,管理學院學士班(英語專班),國、英、數B,
元智大學,應用外語學系,國、英,
元智大學,中國語文學系,國、英、社,
元智大學,社會暨政策科學學系,英、數B、社,
元智大學,人文社會學院英語學士班,國、英,
元智大學,資訊工程學系,國、英、數A、自,
元智大學,資訊工程學系(APCS組),國、英、數A、自、APCS,
元智大學,資訊管理學系,國、英、數B,
元智大學,資訊傳播學系科技組,國、英、數B,
元智大學,資訊傳播學系設計組,國、英、數B,
元智大學,資訊學院英語學士班,國、英、數A,
元智大學,機械工程學系,國、數A、自,
元智大學,化學工程與材料科學學系,國、英、數A、自,
元智大學,工業工程與管理學系,國、英、數A、數B,
元智大學,工程學院英語學士班,國、英、數A、自,
元智大學,電機工程學系(甲組),英、數A、自,
元智大學,電機工程學系(乙組),英、數A、自,
元智大學,電機工程學系(丙組),國、英、數A,
元智大學,電機通訊學院英語學士班,英、數A、自,
元智大學,藝術與設計學系,國、英、數B、素描、創意表現,
玄奘大學,社會工作學系,國,
玄奘大學,應用心理學系,社,
玄奘大學,法律學系,國,
玄奘大學,宗教與文化學系,國,
玄奘大學,大眾傳播學系,國,
玄奘大學,影劇藝術學系,國,
玄奘大學,應用日語學系,國,
玄奘大學,餐旅管理學系,國,
玄奘大學,視覺傳達設計學系,國,
玄奘大學,藝術與創意設計學系,國,
玄奘大學,時尚設計學系,國,
明道大學,企業管理學系,國、數B,
明道大學,餐旅管理學系,國、英、數B,
明道大學,休閒保健學系,國、數B,
明道大學,智慧暨精緻農業學系,國、英,
明道大學,智慧能源工程學系,數A、自,
明道大學,數位設計學系,國,
明道大學,景觀與環境設計學系,國、英、數B,
明道大學,中華文化與傳播學系,國,
明道大學,應用外語學系,國、英,
東吳大學,中國文學系,國、社,
東吳大學,歷史學系,國、英、社,
東吳大學,哲學系,國、英,
東吳大學,政治學系,國、英、社,
東吳大學,社會學系,國、英、社,
東吳大學,社會工作學系,*國、*英、數B、社,
東吳大學,英文學系,國、社,
東吳大學,日本語文學系,國、英、社,
東吳大學,德國文化學系,國、社,
東吳大學,數學系,數A,
東吳大學,物理學系,*英、數A、自,
東吳大學,化學系,數A、自,
東吳大學,微生物學系,英、自,
東吳大學,心理學系,國、英、數A,
東吳大學,法律學系,國、英、數A、數B、社、英聽,
東吳大學,經濟學系,英、數B,
東吳大學,會計學系,國、英、數B,
東吳大學,企業管理學系,英、數B,
東吳大學,國際經營與貿易學系,國、英、數B,
東吳大學,財務工程與精算數學系,*國、英、數B,
東吳大學,資訊管理學系,英、數B,
東吳大學,資料科學系,英、數B,
東吳大學,音樂學系,國、英、主修,
長庚大學,醫學系,國、英、數A、自,
長庚大學,中醫學系,國、英、數A、自,
長庚大學,護理學系,國、英、自,
長庚大學,醫學生物技術暨檢驗學系,英、數A、自,
長庚大學,醫學影像暨放射科學系,英、數A、自,
長庚大學,物理治療學系,國、英、自,
長庚大學,職能治療學系,國、英、數A、自,
長庚大學,生物醫學系,英、數A、自,
長庚大學,呼吸治療學系,英、自,
長庚大學,電機工程學系,國、英、數A、自,
長庚大學,機械工程學系,國、英、數A、自,
長庚大學,化工與材料工程學系,國、英、數A、自,
長庚大學,電子工程學系,國、英、數A、自,
長庚大學,資訊工程學系,英、數A、自,
長庚大學,人工智慧學士學位學程,英、數A、自,
長庚大學,生物醫學工程學系,英、數A、自,
長庚大學,醫務管理學系,國、英、數B,
長庚大學,工商管理學系數智商務組,國、英、數A,
長庚大學,工商管理學系工業管理組,英、數A,
長庚大學,工業設計學系,國、英、數A、數B,
長庚大學,資訊管理學系數位金融科技組,國、英、數A,
長庚大學,資訊管理學系數據分析與創新組,國、英、數A、數B,
長榮大學,企業管理學系行銷組,國、英、社,
長榮大學,企業管理學系數位經營組,國、英、社,
長榮大學,企業管理學系產學合作組,國、英、社,
長榮大學,企業管理學系創新應用組,國、英、社,
長榮大學,國際企業學系跨境行銷組,國、英,
長榮大學,國際企業學系貿易物流組,國,
長榮大學,國際企業學系商務管理組,國、社,
長榮大學,會計資訊學系會計應用組,國、數B、社,
長榮大學,會計資訊學系稅務應用組,國、社,
長榮大學,航運管理學系,國、英、數B、社,
長榮大學,土地管理與開發學系土地管理組,國、社,
長榮大學,土地管理與開發學系開發規劃組,國、社,
長榮大學,財務金融學系金融科技組,國、英、數B,
長榮大學,財務金融學系投資資訊組,國、英、數B、社,
長榮大學,財務金融學系金融理財組,國、數B、社,
長榮大學,財務金融學系產業實習組,國、數B、社,
長榮大學,觀光與餐飲管理學系觀光旅遊組,國、英、社,
長榮大學,觀光與餐飲管理學系餐飲技術組,國、英、社,
長榮大學,觀光與餐飲管理學系餐飲管理組,國、英、社,
長榮大學,醫務管理學系醫療機構管理組,國、英、數B、社,
長榮大學,醫務管理學系長照機構管理組,國、英、數B、社,
長榮大學,醫務管理學系健康大數據組,國、英、數B,
長榮大學,生物科技學系生醫產業組,國、英,
長榮大學,生物科技學系生物檢測組,國、英、自,
長榮大學,生物科技學系生物醫學組,國、自,
長榮大學,健康心理學系,國、英、數B,
長榮大學,保健營養學系,國、自,
長榮大學,護理學系A組,國、社,
長榮大學,護理學系B組,國、自,
長榮大學,護理學系C組,國、英,
長榮大學,醫藥科學產業學系醫藥產業組,國、自,
長榮大學,醫藥科學產業學系藥物科技組,國、英、自,
長榮大學,醫藥科學產業學系醫學科學組,國、英、自,
長榮大學,醫學社會暨健康照護學士學位學程,國、英、社,
長榮大學,蘭花產業應用學士學位學程,國,
長榮大學,職業安全與衛生學系職業安全衛生管理組,國、英、社,
長榮大學,職業安全與衛生學系職場健康促進管理組,國、英、社,
長榮大學,職業安全與衛生學系職業安全組,國、自,
長榮大學,職業安全與衛生學系職業衛生組,國、英,
長榮大學,食品安全衛生與檢驗學士學位學程食品安全管理組,國、英、社,
長榮大學,食品安全衛生與檢驗學士學位學程環境檢驗組,國、自,
長榮大學,食品安全衛生與檢驗學士學位學程食品檢驗組,國、英、自,
長榮大學,消防安全學士學位學程消防實務管理組,國、社,
長榮大學,消防安全學士學位學程火場鑑識組,國、自,
長榮大學,消防安全學士學位學程消防防災技術組,國、英,
長榮大學,綠能與環境資源學系綠能產業管理組,國、英、社,
長榮大學,能與環境資源學系綠能產業實務組,國、英、社,
長榮大學,綠能與環境資源學系綠能環境科技組,國、自,
長榮大學,無人機應用學士學位學程,國、英、數B,
長榮大學,大眾傳播學系A組,國、英,
長榮大學,大眾傳播學系B組,國、英、社,
長榮大學,大眾傳播學系C組,國、社,
長榮大學,翻譯學系A組,國、英,
長榮大學,翻譯學系B組,英、社,
長榮大學,社會工作學系A組,國、英、社,
長榮大學,社會工作學系B組,國、英、社,
長榮大學,社會工作學系C組,國、社,
長榮大學,社會工作學系D組,國、英、社,
長榮大學,應用日語學系語文翻譯組,國,
長榮大學,應用日語學系觀光經貿組,國、社,
長榮大學,應用哲學系公共參與組,國、社,
長榮大學,應用哲學系社會關懷組,社,
長榮大學,東南亞文化與產業學士學位學程產業與商貿組,社,
長榮大學,東南亞文化與產業學士學位學程觀光與旅遊組,國,
長榮大學,東南亞文化與產業學士學位學程關懷與服務組,國、社,
長榮大學,資訊暨設計學院學士班(不分系),國、數B,
長榮大學,資訊暨設計學院學士班數位媒體設計組,國、數B、社,
長榮大學,資訊暨設計學院學士班互動設計組,國、數B,
長榮大學,資訊暨設計學院學士班資訊管理組,國、英、數B,
長榮大學,資訊暨設計學院學士班資訊工程組,國、英、數B,
長榮大學,資訊暨設計學院學士班(APCS組),國、英、數B、APCS,
長榮大學,美術學系藝術創作組,國,
長榮大學,美術學系應用藝術組,國、社,
長榮大學,書畫藝術學系甲組,國、素描,
長榮大學,書畫藝術學系乙組,國、社,
長榮大學,台灣文化創意產業學士學位學程,國,
長榮大學,運動競技學系,國、社,
南華大學,財務金融學系,國、數B,
南華大學,企業管理學系經營管理組,國、社,
南華大學,企業管理學系行銷與創業組,國、社,
南華大學,文化創意事業管理學系,國、社,
南華大學,旅遊管理學系,國,
南華大學,管理學院國際企業學士學位學程,國、英,
南華大學,生死學系社會工作組,國、社,
南華大學,生死學系殯葬服務組,國、社,
南華大學,生死學系諮商組,國、社,
南華大學,幼兒教育學系,國,
南華大學,文學系,國,
南華大學,外國語文學系,國、英,
南華大學,應用社會學系社會學組,國、社,
南華大學,應用社會學系社會工作組,國、社,
南華大學,傳播學系廣告公關新聞組,社,
南華大學,傳播學系數位影音製作組,國,
南華大學,傳播學系影劇表演藝術組,國、社,
南華大學,國際事務與企業學系,社,
南華大學,國際事務與企業學系外交與國際事務組,國、社,
南華大學,國際事務與企業學系公共事務與管理組,國,
南華大學,視覺藝術與設計學系繪畫文創組,國,
南華大學,視覺藝術與設計學系數位設計組,社,
南華大學,民族音樂學系展演創作組,國,
南華大學,民族音樂學系藝術管理組,社,
南華大學,建築與景觀學系社會組,國、社,
南華大學,建築與景觀學系自然組,國、自,
南華大學,產品與室內設計學系,國,
南華大學,資訊工程學系社會組,國、數A、數B、社,
南華大學,資訊工程學系自然組,國、數A、數B、自,
南華大學,資訊工程學系人工智慧組,國、英、數A、數B、自,
